branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,3,nagły,1327,60.57,6,A58 ENCEFALOPATIA,1a,2009,2009
,,1,planowe,9521,31.05,3,A59 BÓLE GŁOWY,1a,2009,2009
,,3,nagły,21146,68.95,3,A59 BÓLE GŁOWY,1a,2009,2009
,,1,planowe,3217,19.04,1,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2009,2009
,,3,nagły,13680,80.96,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2009,2009
,,1,planowe,2258,21.05,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2009,2009
,,3,nagły,8471,78.95,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2009,2009
,,1,planowe,1762,3.67,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3,nagły,46213,96.33,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,1,planowe,1448,3.97,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3,nagły,34998,96.03,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,1,planowe,536,53.28,8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,3,nagły,470,46.72,8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,1,planowe,21751,38.93,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,3,nagły,34124,61.07,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,1,planowe,932,89.36,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2009,2009
,,3,nagły,111,10.64,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2009,2009
,,1,planowe,54,63.53,7,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2009,2009
,,3,nagły,31,36.47,8,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2009,2009
,,1,planowe,337,66.34,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2009,2009
,,3,nagły,171,33.66,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2009,2009
,,1,planowe,16,50.0,5,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2009,2009
,,3,nagły,16,50.0,5,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2009,2009
,,1,planowe,1472,90.03,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2009,2009
,,3,nagły,163,9.97,6,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2009,2009
,,1,planowe,49921,94.27,2,B12 USUNIĘCIE ZAĆMY POWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,3,nagły,3034,5.73,2,B12 USUNIĘCIE ZAĆMY POWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,1,planowe,103271,96.28,2,B13 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,3,nagły,3985,3.72,2,B13 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,1,planowe,2808,89.88,4,B14 USUNIĘCIE ZAĆMY POWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,3,nagły,316,10.12,5,B14 USUNIĘCIE ZAĆMY POWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,1,planowe,4363,95.47,3,B15 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,3,nagły,207,4.53,3,B15 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,1,planowe,3597,75.55,4,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2009,2009
,,3,nagły,1164,24.45,6,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2009,2009
,,1,planowe,4486,82.34,3,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2009,2009
,,3,nagły,962,17.66,6,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2009,2009
,,1,planowe,2031,85.48,3,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2009,2009
,,3,nagły,345,14.52,5,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2009,2009
,,1,planowe,5816,96.2,0,B24 MAŁE ZABIEGI NA SOCZEWCE,1a,2009,2009
,,3,nagły,230,3.8,0,B24 MAŁE ZABIEGI NA SOCZEWCE,1a,2009,2009
,,1,planowe,1292,92.95,1,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2009,2009
,,3,nagły,98,7.05,2,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2009,2009
,,1,planowe,5371,86.78,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2009,2009
,,3,nagły,818,13.22,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2009,2009
,,1,planowe,10825,86.34,0,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2009,2009
,,3,nagły,1712,13.66,0,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2009,2009
,,1,planowe,459,80.39,3,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2009,2009
,,3,nagły,112,19.61,6,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2009,2009
,,1,planowe,1485,76.51,1,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2009,2009
,,3,nagły,456,23.49,5,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2009,2009
,,1,planowe,4395,90.04,0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2009,2009
,,3,nagły,486,9.96,0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2009,2009
,,1,planowe,950,45.02,2,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2009,2009
,,3,nagły,1160,54.98,5,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2009,2009
,,1,planowe,2497,83.4,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2009,2009
,,3,nagły,497,16.6,1,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2009,2009
,,1,planowe,4882,93.7,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2009,2009
,,3,nagły,328,6.3,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2009,2009
,,1,planowe,2139,72.85,4,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2009,2009
,,3,nagły,797,27.15,7,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2009,2009
,,1,planowe,1122,78.79,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2009,2009
,,3,nagły,302,21.21,4,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2009,2009
,,1,planowe,1767,90.52,0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2009,2009
,,3,nagły,185,9.48,0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2009,2009
,,1,planowe,852,52.21,4,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2009,2009
,,3,nagły,780,47.79,6,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2009,2009
,,1,planowe,73,58.87,4,B82 DUŻE ZABIEGI NA CIELE SZKLISTYM,1a,2009,2009
,,3,nagły,51,41.13,5,B82 DUŻE ZABIEGI NA CIELE SZKLISTYM,1a,2009,2009
,,1,planowe,5181,88.61,0,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2009,2009
,,3,nagły,666,11.39,1,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2009,2009
,,1,planowe,13150,95.48,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2009,2009
,,3,nagły,622,4.52,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2009,2009
,,1,planowe,17797,56.77,4,B96 LECZENIE ZACHOWAWCZE OKULISTYCZNE Z CZASEM POBYTU > 1 DNIA,1a,2009,2009
,,3,nagły,13554,43.23,5,B96 LECZENIE ZACHOWAWCZE OKULISTYCZNE Z CZASEM POBYTU > 1 DNIA,1a,2009,2009
,,1,planowe,10540,88.38,0,B97 LECZENIE ZACHOWAWCZE OKULISTYCZNE Z CZASEM POBYTU < 2 DNI,1a,2009,2009
,,3,nagły,1386,11.62,1,B97 LECZENIE ZACHOWAWCZE OKULISTYCZNE Z CZASEM POBYTU < 2 DNI,1a,2009,2009
,,1,planowe,749,83.41,19,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2009,2009
,,3,nagły,149,16.59,20,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2009,2009
,,1,planowe,516,96.81,4,C05 LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ IMPLANTÓW ŚLIMAKOWYCH I PNIOWYCH *,1a,2009,2009
,,3,nagły,17,3.19,4,C05 LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ IMPLANTÓW ŚLIMAKOWYCH I PNIOWYCH *,1a,2009,2009
,,1,planowe,169,92.86,3,C06 LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ INNYCH WSZCZEPIALNYCH ELEKTRONICZNYCH PROTEZ SŁUCHU *,1a,2009,2009
,,3,nagły,13,7.14,3,C06 LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ INNYCH WSZCZEPIALNYCH ELEKTRONICZNYCH PROTEZ SŁUCHU *,1a,2009,2009
,,1,planowe,95,100.0,0,C07 WYMIANA PROCESORA MOWY,1a,2009,2009
,,3,nagły,0,0.0,0,C07 WYMIANA PROCESORA MOWY,1a,2009,2009
,,1,planowe,3565,87.42,7,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,3,nagły,513,12.58,12,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,1,planowe,6338,82.62,4,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,3,nagły,1333,17.38,6,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,1,planowe,44065,90.35,2,"C13 ŚREDNIE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż.",1a,2009,2009
,,3,nagły,4709,9.65,2,"C13 ŚREDNIE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż.",1a,2009,2009
,,1,planowe,25476,85.45,3,"C14 ŚREDNIE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI > 17 R.Ż.",1a,2009,2009
,,3,nagły,4337,14.55,3,"C14 ŚREDNIE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI > 17 R.Ż.",1a,2009,2009
,,1,planowe,3000,76.47,0,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,3,nagły,923,23.53,0,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,1,planowe,572,75.86,9,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,3,nagły,182,24.14,9,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,1,planowe,4558,62.57,5,C22 DUŻE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,3,nagły,2727,37.43,6,C22 DUŻE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,1,planowe,550,41.14,2,C23 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,3,nagły,787,58.86,3,C23 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,1,planowe,5138,88.97,0,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,3,nagły,637,11.03,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,1,planowe,7387,92.94,2,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2009,2009
,,3,nagły,561,7.06,6,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2009,2009
,,1,planowe,2086,84.21,4,C32 DUŻE ZABIEGI USZU *,1a,2009,2009
,,3,nagły,391,15.79,6,C32 DUŻE ZABIEGI USZU *,1a,2009,2009
,,1,planowe,970,86.3,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2009,2009
,,3,nagły,154,13.7,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2009,2009
,,1,planowe,2404,75.53,0,C34 MAŁE ZABIEGI USZU *,1a,2009,2009
,,3,nagły,779,24.47,0,C34 MAŁE ZABIEGI USZU *,1a,2009,2009
,,1,planowe,28784,93.9,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2009,2009
,,3,nagły,1869,6.1,4,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2009,2009
,,1,planowe,8292,87.66,3,C42 DUŻE ZABIEGI NOSA *,1a,2009,2009
,,3,nagły,1167,12.34,3,C42 DUŻE ZABIEGI NOSA *,1a,2009,2009
,,1,planowe,11173,84.23,1,C43 ŚREDNIE ZABIEGI NOSA *,1a,2009,2009
,,3,nagły,2092,15.77,3,C43 ŚREDNIE ZABIEGI NOSA *,1a,2009,2009
,,1,planowe,2866,55.79,0,C44 MAŁE ZABIEGI NOSA *,1a,2009,2009
,,3,nagły,2271,44.21,0,C44 MAŁE ZABIEGI NOSA *,1a,2009,2009
,,1,planowe,100,82.64,3,C45 DUŻE ZABIEGI ENDOSKOPOWE < 18 R.Ż.,1a,2009,2009
,,3,nagły,21,17.36,7,C45 DUŻE ZABIEGI ENDOSKOPOWE < 18 R.Ż.,1a,2009,2009
,,1,planowe,6064,86.34,1,C46 ŚREDNIE ZABIEGI ENDOSKOPOWE < 18 R.Ż.,1a,2009,2009
,,3,nagły,959,13.66,2,C46 ŚREDNIE ZABIEGI ENDOSKOPOWE < 18 R.Ż.,1a,2009,2009
,,1,planowe,49,19.76,6,C48 OSTRE ZAPALENIE ZATOK PRZYNOSOWYCH < 18 R.Ż Z PW,1a,2009,2009
,,3,nagły,199,80.24,6,C48 OSTRE ZAPALENIE ZATOK PRZYNOSOWYCH < 18 R.Ż Z PW,1a,2009,2009
,,1,planowe,11247,71.96,4,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2009,2009
,,3,nagły,4382,28.04,5,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2009,2009
,,1,planowe,34039,50.06,3,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2009,2009
,,3,nagły,33951,49.94,4,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2009,2009
,,1,planowe,2357,88.81,12,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,3,nagły,297,11.19,15,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,1,planowe,4506,80.11,9,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,3,nagły,1119,19.89,12,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,1,planowe,8161,78.68,5,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,3,nagły,2211,21.32,8,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,1,planowe,1174,50.54,2,D04 ŚREDNIE I MAŁE ZABIEGI KLATKI PIERSIOWEJ,1a,2009,2009
,,3,nagły,1149,49.46,2,D04 ŚREDNIE I MAŁE ZABIEGI KLATKI PIERSIOWEJ,1a,2009,2009
,,1,planowe,3900,74.5,0,D05 BRONCHOSKOPIA *,1a,2009,2009
,,3,nagły,1335,25.5,0,D05 BRONCHOSKOPIA *,1a,2009,2009
,,1,planowe,15904,48.38,6,D10 DYCHAWICA OSKRZELOWA,1a,2009,2009
,,3,nagły,16969,51.62,7,D10 DYCHAWICA OSKRZELOWA,1a,2009,2009
,,1,planowe,2459,20.58,8,D16 ZATOR PŁUCNY,1a,2009,2009
,,3,nagły,9488,79.42,10,D16 ZATOR PŁUCNY,1a,2009,2009
,,1,planowe,1344,36.97,13,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2009,2009
,,3,nagły,2291,63.03,14,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2009,2009
,,1,planowe,5614,16.21,9,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2009,2009
,,3,nagły,29026,83.79,9,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2009,2009
,,1,planowe,2322,53.97,7,D19 ROZSTRZENIE OSKRZELI,1a,2009,2009
,,3,nagły,1980,46.03,9,D19 ROZSTRZENIE OSKRZELI,1a,2009,2009
,,1,planowe,1350,60.98,5,D20 GRUŹLICA,1a,2009,2009
,,3,nagły,864,39.02,6,D20 GRUŹLICA,1a,2009,2009
,,1,planowe,1273,59.99,4,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2009,2009
,,3,nagły,849,40.01,11,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2009,2009
,,1,planowe,2040,28.06,9,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2009,2009
,,3,nagły,5229,71.94,9,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2009,2009
,,1,planowe,32865,53.24,5,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2009,2009
,,3,nagły,28861,46.76,7,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2009,2009
