branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,4,leczenie żywieniowe,8,1.09,0,6510.24,0.04,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,43,5.84,0,35836.73,0.21,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2021,2021
,,5,pobyt w OAiIT,65,8.83,0,219481.57,1.26,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2021,2021
,,0,pozostałe świadczenia,1227,31.67,0,1387199.62,2.05,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,4,leczenie żywieniowe,473,12.21,0,330792.85,0.49,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,5,pobyt w OAiIT,434,11.2,0,19058495.69,28.13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,376,9.71,0,495155.53,0.73,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,5,pobyt w OAiIT,74,7.59,0,3087290.25,28.69,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,106,10.87,0,175259.1,1.63,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,4,leczenie żywieniowe,81,8.31,0,71011.94,0.66,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,0,pozostałe świadczenia,163,16.72,0,178472.0,1.66,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,0,pozostałe świadczenia,27,6.46,0,2722.82,0.33,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,195,1.39,0,163185.12,0.08,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,0,pozostałe świadczenia,1423,10.13,0,266141.55,0.14,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,0,pozostałe świadczenia,109,7.42,0,1177.18,0.01,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,4,leczenie żywieniowe,1,2.94,0,0.0,0.0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,0,pozostałe świadczenia,1,2.94,0,0.0,0.0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,1,2.94,0,435.84,0.56,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,5,pobyt w OAiIT,1,2.94,0,8388.25,10.85,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,0,pozostałe świadczenia,196,2.86,0,11855.89,0.03,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,0,pozostałe świadczenia,99,7.51,0,1242.65,0.12,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,27,1.48,0,29873.62,0.18,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,0,pozostałe świadczenia,318,17.44,0,8156.95,0.05,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,0,pozostałe świadczenia,544,14.42,0,3517329.81,11.31,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,4,leczenie żywieniowe,51,1.35,0,37685.35,0.12,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,1,programy lekowe,53,1.41,0,686284.63,2.21,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,49,1.3,0,83972.56,0.27,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,5,pobyt w OAiIT,46,1.22,0,1081953.68,3.48,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,0,pozostałe świadczenia,948,12.94,0,3968033.58,18.84,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,5,pobyt w OAiIT,28,4.24,0,1059680.04,16.87,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,54,8.17,0,64277.28,1.02,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,4,leczenie żywieniowe,37,5.6,0,41964.65,0.67,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,1,programy lekowe,13,1.97,0,228173.93,3.63,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,0,pozostałe świadczenia,227,34.34,0,1264891.29,20.14,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,5,pobyt w OAiIT,25,2.42,0,1121023.84,16.02,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,31,3.01,0,53151.92,0.76,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,0,pozostałe świadczenia,235,22.79,0,1927355.58,27.55,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,4,leczenie żywieniowe,25,2.42,0,30256.07,0.43,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,0,pozostałe świadczenia,416,14.41,0,3984.76,0.07,A33 ZABURZENIA RÓWNOWAGI,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,55,1.43,0,73709.08,0.98,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,0,pozostałe świadczenia,870,22.66,0,411770.37,5.47,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,2,chemioterapia,49,1.28,0,8143.45,0.11,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,164,1.74,0,125737.18,0.23,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,0,pozostałe świadczenia,2247,23.87,0,220112.63,0.4,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,4,leczenie żywieniowe,143,1.52,0,154756.59,0.28,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,55,1.63,0,41221.63,0.38,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,0,pozostałe świadczenia,472,13.99,0,763668.74,7.05,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,4,leczenie żywieniowe,87,2.58,0,138125.43,1.27,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,5,pobyt w OAiIT,49,1.45,0,2968555.24,27.4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,0,pozostałe świadczenia,134,7.81,0,1247.61,0.02,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2021,2021
,,0,pozostałe świadczenia,1257,12.69,0,1940428.86,4.5,A36 CHOROBY DEMIELINIZACYJNE,1a,2021,2021
,,1,programy lekowe,106,1.07,0,724297.98,1.68,A36 CHOROBY DEMIELINIZACYJNE,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,520,2.47,0,406923.88,0.45,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,4,leczenie żywieniowe,467,2.22,0,549973.11,0.61,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,0,pozostałe świadczenia,3720,17.65,0,441533.33,0.49,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,0,pozostałe świadczenia,2038,23.48,0,23573.15,0.11,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2021,2021
,,0,pozostałe świadczenia,2501,21.62,0,12250.1,0.02,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2021,2021
,,0,pozostałe świadczenia,22467,39.7,0,40870690.76,6.29,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,4,leczenie żywieniowe,2670,4.72,0,4631180.79,0.71,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,1194,2.11,0,845463.72,0.13,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,4,leczenie żywieniowe,858,6.86,0,744085.74,0.97,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,342,2.73,0,290867.13,0.38,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,0,pozostałe świadczenia,4195,33.54,0,4852081.97,6.3,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,5,pobyt w OAiIT,152,1.22,0,5901111.57,7.66,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,4,leczenie żywieniowe,1117,8.84,0,563833.92,0.94,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,462,3.66,0,462340.28,0.77,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,5,pobyt w OAiIT,445,3.52,0,17084636.01,28.38,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,0,pozostałe świadczenia,4948,39.16,0,10512658.02,17.46,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,0,pozostałe świadczenia,364,17.47,0,72276.08,1.74,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,4,leczenie żywieniowe,207,4.87,0,176948.45,0.61,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,5,pobyt w OAiIT,130,3.06,0,5025677.73,17.34,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,0,pozostałe świadczenia,1200,28.24,0,2151957.73,7.42,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,109,2.57,0,122227.18,0.42,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,0,pozostałe świadczenia,94,21.71,0,4566.39,0.25,A58 ENCEFALOPATIA,1a,2021,2021
,,5,pobyt w OAiIT,14,3.23,0,518762.35,28.35,A58 ENCEFALOPATIA,1a,2021,2021
,,4,leczenie żywieniowe,38,8.78,0,55902.7,3.06,A58 ENCEFALOPATIA,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,25,5.77,0,23148.13,1.27,A58 ENCEFALOPATIA,1a,2021,2021
,,0,pozostałe świadczenia,831,12.94,0,45896.63,0.41,A59 BÓLE GŁOWY,1a,2021,2021
,,4,leczenie żywieniowe,185,3.15,0,116436.36,1.06,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,84,1.43,0,70911.22,0.64,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2021,2021
,,0,pozostałe świadczenia,1344,22.88,0,221513.38,2.01,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2021,2021
,,5,pobyt w OAiIT,138,2.35,0,4328737.75,39.33,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,54,1.1,0,49822.8,0.18,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2021,2021
,,5,pobyt w OAiIT,62,1.26,0,1712666.65,6.35,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2021,2021
,,0,pozostałe świadczenia,1151,23.43,0,208561.69,0.77,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2021,2021
,,4,leczenie żywieniowe,133,2.71,0,159978.67,0.59,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2021,2021
,,0,pozostałe świadczenia,2029,27.58,0,525563.49,2.18,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2021,2021
,,5,pobyt w OAiIT,255,3.47,0,8501752.16,35.25,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,231,3.14,0,229508.78,0.95,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2021,2021
,,4,leczenie żywieniowe,263,3.57,0,123973.42,0.51,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2021,2021
,,0,pozostałe świadczenia,414,9.89,0,6339.32,0.13,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2021,2021
,,5,pobyt w OAiIT,13,1.06,0,1033109.95,10.8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2021,2021
,,0,pozostałe świadczenia,161,13.15,0,754365.99,7.89,A86 CHOROBY NEURONU RUCHOWEGO,1a,2021,2021
,,4,leczenie żywieniowe,77,6.29,0,140122.14,1.47,A86 CHOROBY NEURONU RUCHOWEGO,1a,2021,2021
,,1,programy lekowe,15,1.23,0,1905329.64,19.92,A86 CHOROBY NEURONU RUCHOWEGO,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,22,1.8,0,21122.42,0.22,A86 CHOROBY NEURONU RUCHOWEGO,1a,2021,2021
,,0,pozostałe świadczenia,3894,13.44,0,1095354.17,1.64,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,316,1.09,0,296087.45,0.44,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2021,2021
,,0,pozostałe świadczenia,66,58.41,0,224757.0,20.77,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2021,2021
,,0,pozostałe świadczenia,580,48.99,0,1950366.92,22.8,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,1,2.33,0,200.88,0.09,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2021,2021
,,0,pozostałe świadczenia,10,23.26,0,34000.0,16.03,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2021,2021
,,0,pozostałe świadczenia,58,2.72,0,3928.0,0.03,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2021,2021
,,0,pozostałe świadczenia,325,3.74,0,6455.28,0.01,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2021,2021
,,0,pozostałe świadczenia,106,3.85,0,2080.97,0.01,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2021,2021
,,0,pozostałe świadczenia,255,2.73,0,6811.52,0.01,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2021,2021
,,0,pozostałe świadczenia,86,3.12,0,3936.42,0.02,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2021,2021
,,0,pozostałe świadczenia,578,4.33,0,43131.6,0.13,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2021,2021
,,0,pozostałe świadczenia,13060,5.07,0,866063.4,0.18,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2021,2021
,,0,pozostałe świadczenia,63,6.61,0,2078.94,0.12,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2021,2021
,,0,pozostałe świadczenia,37,5.29,0,1128.2,0.08,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2021,2021
,,0,pozostałe świadczenia,66,11.44,0,5081.57,0.16,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2021,2021
,,0,pozostałe świadczenia,228,6.74,0,7386.05,0.1,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2021,2021
,,0,pozostałe świadczenia,235,2.68,0,26371.95,0.38,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2021,2021
,,0,pozostałe świadczenia,48,5.13,0,4715.28,0.05,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2021,2021
,,0,pozostałe świadczenia,98,4.85,0,3774.67,0.08,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2021,2021
,,0,pozostałe świadczenia,163,7.77,0,2232.14,0.05,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2021,2021
,,0,pozostałe świadczenia,84,6.54,0,492.24,0.03,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2021,2021
,,0,pozostałe świadczenia,302,11.45,0,16090.53,0.27,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2021,2021
,,0,pozostałe świadczenia,69,1.56,0,1116.72,0.01,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2021,2021
,,0,pozostałe świadczenia,91,3.88,0,1943.79,0.03,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2021,2021
,,0,pozostałe świadczenia,48,5.53,0,4470.23,1.66,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2021,2021
,,0,pozostałe świadczenia,92,14.91,0,815.94,0.02,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2021,2021
,,9,"teleradioterapia, brachyterapia, terapia izotopowa",49,7.94,0,149369.15,3.84,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2021,2021
,,0,pozostałe świadczenia,4,18.18,0,0.0,0.0,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2021,2021
,,0,pozostałe świadczenia,585,8.47,0,125148.23,7.82,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2021,2021
,,0,pozostałe świadczenia,1102,11.07,0,27830.91,0.14,B98A LECZENIE ZACHOWAWCZE OKULISTYCZNE > 17 R.Ż.,1a,2021,2021
,,0,pozostałe świadczenia,656,40.29,0,180470.39,0.31,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2021,2021
,,5,pobyt w OAiIT,282,17.32,0,1983802.46,3.37,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2021,2021
,,4,leczenie żywieniowe,918,56.39,0,1390174.38,2.36,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,391,24.02,0,342290.18,0.58,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2021,2021
,,0,pozostałe świadczenia,260,24.67,0,16378.55,0.01,C05G LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ IMPLANTÓW ŚLIMAKOWYCH *,1a,2021,2021
,,0,pozostałe świadczenia,6,5.56,0,438.37,0.01,C06G LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ IMPLANTÓW UCHA ŚRODKOWEGO *,1a,2021,2021
,,0,pozostałe świadczenia,20,9.39,0,906.24,0.01,C06H LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ INNYCH WSZCZEPIALNYCH ELEKTRONICZNYCH PROTEZ SŁUCHU *,1a,2021,2021
,,0,pozostałe świadczenia,27,1.71,0,133.49,0.0,C07G WYMIANA PROCESORA MOWY IMPLANTÓW ŚLIMAKOWYCH I DO PNIA MÓZGU *,1a,2021,2021
,,0,pozostałe świadczenia,7,4.12,0,0.0,0.0,C07I WYMIANA PRZETWORNIKA MOWY IMPLANTÓW NA PRZEWODNICTWO KOSTNE *,1a,2021,2021
,,0,pozostałe świadczenia,778,13.71,0,147775.56,0.18,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,87,1.53,0,66983.49,0.08,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
,,4,leczenie żywieniowe,165,2.91,0,163678.41,0.2,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
,,5,pobyt w OAiIT,105,1.85,0,743875.46,0.92,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
,,4,leczenie żywieniowe,36,13.38,0,51270.78,1.31,"C11O KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *",1a,2021,2021
,,0,pozostałe świadczenia,76,28.25,0,22404.17,0.57,"C11O KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *",1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,12,4.46,0,9271.73,0.24,"C11O KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *",1a,2021,2021
,,5,pobyt w OAiIT,29,10.78,0,90208.69,2.31,"C11O KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *",1a,2021,2021
,,4,leczenie żywieniowe,255,3.59,0,187892.42,0.7,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
,,5,pobyt w OAiIT,85,1.2,0,5412412.43,20.05,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
,,6,przetoczenie preparatów krwi i innych substancji,99,1.39,0,116556.6,0.43,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
,,0,pozostałe świadczenia,737,10.36,0,380080.04,1.41,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
,,0,pozostałe świadczenia,7645,24.95,0,490235.23,1.03,"C14 ŚREDNIE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI",1a,2021,2021
,,0,pozostałe świadczenia,162,8.76,0,19135.68,1.6,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2021,2021
